"","data.strata","Freq"
"2068","Alkufra_non_displaced",0.390999461258864
"2069","Alkufra_non_displaced",0.390999461258864
"2070","Alkufra_non_displaced",0.390999461258864
"2071","Alkufra_non_displaced",0.390999461258864
"2072","Alkufra_non_displaced",0.390999461258864
"2073","Alkufra_non_displaced",0.390999461258864
"2074","Alkufra_non_displaced",0.390999461258864
"2075","Alkufra_non_displaced",0.390999461258864
"2076","Alkufra_non_displaced",0.390999461258864
"2077","Alkufra_non_displaced",0.390999461258864
"2078","Alkufra_non_displaced",0.390999461258864
"2079","Alkufra_non_displaced",0.390999461258864
"2080","Alkufra_non_displaced",0.390999461258864
"2081","Alkufra_non_displaced",0.390999461258864
"2082","Alkufra_non_displaced",0.390999461258864
"2083","Alkufra_non_displaced",0.390999461258864
"2084","Alkufra_non_displaced",0.390999461258864
"2085","Alkufra_non_displaced",0.390999461258864
"2086","Azzawya_non_displaced",3.08791320088098
"2087","Tripoli_idp",0.472766247690888
"2088","Tripoli_returnee",0.540743039960993
"2089","Azzawya_non_displaced",3.08791320088098
"2090","Azzawya_non_displaced",3.08791320088098
"2091","Derna_returnee",0.440763500595619
"2092","Derna_idp",0.0174379167371313
"2093","Tripoli_returnee",0.540743039960993
"2094","Tripoli_non_displaced",9.20057748058476
"2095","Tripoli_returnee",0.540743039960993
"2096","Zwara_non_displaced",3.3476382963885
"2097","Zwara_returnee",0.154296009800038
"2098","Zwara_returnee",0.154296009800038
"2099","Zwara_returnee",0.154296009800038
"2100","Derna_non_displaced",2.06486330930683
"2101","Sebha_non_displaced",1.16970286724623
"2102","Al Jabal Al Gharbi_returnee",0.127126471001521
"2103","Sirt_non_displaced",0.870982671613773
"2104","Sebha_idp",0.143601023876208
"2105","Sebha_non_displaced",1.16970286724623
"2106","Sebha_returnee",0.0264084802914
"2107","Tripoli_idp",0.472766247690888
"2108","Tripoli_returnee",0.540743039960993
"2109","Tripoli_returnee",0.540743039960993
"2110","Sebha_non_displaced",1.16970286724623
"2111","Sebha_non_displaced",1.16970286724623
"2112","Sebha_non_displaced",1.16970286724623
"2113","Sebha_non_displaced",1.16970286724623
"2114","Sebha_non_displaced",1.16970286724623
"2115","Ubari_non_displaced",0.848372429361226
"2116","Ubari_non_displaced",0.848372429361226
"2117","Ubari_non_displaced",0.848372429361226
"2118","Ubari_non_displaced",0.848372429361226
"2119","Ubari_idp",0.0408775873955014
"2120","Ubari_idp",0.0408775873955014
"2121","Ubari_idp",0.0408775873955014
"2122","Ubari_idp",0.0408775873955014
"2123","Sebha_non_displaced",1.16970286724623
"2124","Tripoli_returnee",0.540743039960993
"2125","Tripoli_idp",0.472766247690888
"2126","Tripoli_returnee",0.540743039960993
"2127","Misrata_returnee",0.0787686428110556
"2128","Sebha_returnee",0.0264084802914
"2129","Sebha_non_displaced",1.16970286724623
"2130","Sebha_idp",0.143601023876208
"2131","Sebha_returnee",0.0264084802914
"2132","Sirt_returnee",0.659429428397055
"2133","Sirt_non_displaced",0.870982671613773
"2134","Sirt_non_displaced",0.870982671613773
"2135","Sirt_non_displaced",0.870982671613773
"2136","Sebha_returnee",0.0264084802914
"2137","Sebha_returnee",0.0264084802914
"2138","Sebha_returnee",0.0264084802914
"2139","Sebha_returnee",0.0264084802914
"2140","Sebha_non_displaced",1.16970286724623
"2141","Azzawya_non_displaced",3.08791320088098
"2142","Azzawya_non_displaced",3.08791320088098
"2143","Azzawya_non_displaced",3.08791320088098
"2144","Azzawya_non_displaced",3.08791320088098
"2145","Azzawya_non_displaced",3.08791320088098
"2146","Azzawya_non_displaced",3.08791320088098
"2147","Zwara_returnee",0.154296009800038
"2148","Zwara_returnee",0.154296009800038
"2149","Sebha_non_displaced",1.16970286724623
"2150","Sebha_idp",0.143601023876208
"2151","Sebha_non_displaced",1.16970286724623
"2152","Sebha_returnee",0.0264084802914
"2153","Zwara_non_displaced",3.3476382963885
"2154","Sebha_returnee",0.0264084802914
"2155","Sebha_returnee",0.0264084802914
"2156","Sebha_idp",0.143601023876208
"2157","Tripoli_returnee",0.540743039960993
"2158","Tripoli_idp",0.472766247690888
"2159","Tripoli_idp",0.472766247690888
"2160","Tripoli_non_displaced",9.20057748058476
"2161","Aljufra_idp",0.015365648502883
"2162","Aljufra_idp",0.015365648502883
"2163","Aljufra_idp",0.015365648502883
"2164","Aljufra_idp",0.015365648502883
"2165","Aljufra_idp",0.015365648502883
"2166","Tripoli_returnee",0.540743039960993
"2167","Sebha_non_displaced",1.16970286724623
