"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"104","impact_score","mantika_label","3","Ejdabia",0.056827916160994,NA,0.050220604790983,0.063435227531005,NA,NA
"105","impact_score","mantika_label","1","Ghat",0.942425758039761,NA,0.918547391432917,0.966304124646605,NA,NA
"106","impact_score","mantika_label","2","Ghat",0.0172387520970592,NA,0.00157144586340544,0.0329060583307129,NA,NA
"107","impact_score","mantika_label","3","Ghat",0.0403354898631802,NA,0.0215295706052221,0.0591414091211383,NA,NA
"108","impact_score","mantika_label","1","Misrata",0.846429497295596,NA,0.791823605989889,0.901035388601303,NA,NA
"109","impact_score","mantika_label","2","Misrata",0.00115071659602206,NA,-0.000183161212412956,0.00248459440445708,NA,NA
"110","impact_score","mantika_label","3","Misrata",0.152419786108382,NA,0.097814554340817,0.207025017875948,NA,NA
"111","impact_score","mantika_label","1","Murzuq",0.742807828800486,NA,0.668017173674727,0.817598483926246,NA,NA
"112","impact_score","mantika_label","2","Murzuq",0.0228601684377624,NA,0.00437461491290548,0.0413457219626192,NA,NA
"113","impact_score","mantika_label","3","Murzuq",0.234332002761751,NA,0.160717766088474,0.307946239435029,NA,NA
"114","impact_score","mantika_label","1","Sebha",0.603669684964038,NA,0.525643653229941,0.681695716698134,NA,NA
"115","impact_score","mantika_label","2","Sebha",0.0159067797662056,NA,-0.000328326145495664,0.0321418856779068,NA,NA
"116","impact_score","mantika_label","3","Sebha",0.380423535269756,NA,0.30280585646278,0.458041214076733,NA,NA
"117","impact_score","mantika_label","1","Sirt",0.823311801971639,NA,0.783960267010392,0.862663336932887,NA,NA
"118","impact_score","mantika_label","2","Sirt",0.0995464353045956,NA,0.066991936326094,0.132100934283097,NA,NA
"119","impact_score","mantika_label","3","Sirt",0.0771417627237652,NA,0.0523997123691416,0.101883813078389,NA,NA
"120","impact_score","mantika_label","1","Tripoli",0.727489803103879,NA,0.652741182524713,0.802238423683044,NA,NA
"121","impact_score","mantika_label","2","Tripoli",0.00171989216012413,NA,4.32747161554954e-05,0.00339650960409277,NA,NA
"122","impact_score","mantika_label","3","Tripoli",0.270790304735997,NA,0.196045387598909,0.345535221873086,NA,NA
"123","impact_score","mantika_label","1","Ubari",0.805080388466015,NA,0.76573192875263,0.844428848179401,NA,NA
"124","impact_score","mantika_label","2","Ubari",0.0440689673042571,NA,0.0277516746155677,0.0603862599929465,NA,NA
"125","impact_score","mantika_label","3","Ubari",0.150850644229727,NA,0.111979242725785,0.18972204573367,NA,NA
"126","impact_score","mantika_label","1","Wadi Ashshati",0.965262473938175,NA,0.941419660416424,0.989105287459925,NA,NA
"127","impact_score","mantika_label","2","Wadi Ashshati",0.00123681804327949,NA,0.000181132564760508,0.00229250352179847,NA,NA
"128","impact_score","mantika_label","3","Wadi Ashshati",0.033500708018546,NA,0.00965389561288886,0.0573475204242032,NA,NA
"129","impact_score","mantika_label","1","Zwara",0.793632026431025,NA,0.722550571852209,0.864713481009842,NA,NA
"130","impact_score","mantika_label","2","Zwara",0.0845372074048612,NA,0.0357784229641193,0.133295991845603,NA,NA
"131","impact_score","mantika_label","3","Zwara",0.121830766164113,NA,0.0644453824267431,0.179216149901484,NA,NA
"132","protection_score","mantika_label","1","Al Jabal Al Gharbi",0.7337135611858,NA,0.664448646176284,0.802978476195317,NA,NA
"133","protection_score","mantika_label","2","Al Jabal Al Gharbi",0.0941871018127022,NA,0.0500083294954404,0.138365874129964,NA,NA
"134","protection_score","mantika_label","3","Al Jabal Al Gharbi",0.172099337001498,NA,0.112626890767474,0.231571783235522,NA,NA
"135","protection_score","mantika_label","1","Aljfara",0.829828361689005,NA,0.759407336364616,0.900249387013395,NA,NA
"136","protection_score","mantika_label","2","Aljfara",0.106899384430523,NA,0.0491686677766072,0.164630101084439,NA,NA
"137","protection_score","mantika_label","3","Aljfara",0.0632722538804718,NA,0.0175320083281056,0.109012499432838,NA,NA
"138","protection_score","mantika_label","1","Aljufra",0.971649690167815,NA,0.942986103922118,1.00031327641351,NA,NA
"139","protection_score","mantika_label","2","Aljufra",0.00122717100988955,NA,-0.000143415931962075,0.00259775795174118,NA,NA
"140","protection_score","mantika_label","3","Aljufra",0.0271231388222958,NA,-0.00151120681203587,0.0557574844566274,NA,NA
"141","protection_score","mantika_label","1","Alkufra",0.772140145925033,NA,0.705539526379095,0.83874076547097,NA,NA
