"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"160","request_4","mantika_label","yes","Zwara",0.289418677451526,NA,0.208946470996463,0.369890883906589,NA,NA,9.98870695553054e-09,"Pearson's X^2: Rao & Scott adjustment"
"161","request_1","strata.names","no","Al Jabal Al Gharbi_idp",0.907407407407407,NA,0.852472215144095,0.96234259967072,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"162","request_1","strata.names","yes","Al Jabal Al Gharbi_idp",0.0925925925925926,NA,0.0376574003292803,0.147527784855905,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"163","request_1","strata.names","no","Al Jabal Al Gharbi_non_displaced",0.955357142857143,NA,0.916928890482285,0.993785395232001,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"164","request_1","strata.names","yes","Al Jabal Al Gharbi_non_displaced",0.0446428571428571,NA,0.00621460476799889,0.0830711095177154,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"165","request_1","strata.names","no","Al Jabal Al Gharbi_returnee",0.962962962962963,NA,0.927171102281977,0.998754823643949,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"166","request_1","strata.names","yes","Al Jabal Al Gharbi_returnee",0.037037037037037,NA,0.00124517635605139,0.0728288977180227,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"167","request_1","strata.names","no","Aljfara_idp",0.953703703703704,NA,0.913880038747429,0.993527368659978,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"168","request_1","strata.names","yes","Aljfara_idp",0.0462962962962963,NA,0.00647263134002142,0.0861199612525712,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"169","request_1","strata.names","no","Aljfara_non_displaced",0.979166666666667,NA,0.95043907995259,1.00789425338074,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"170","request_1","strata.names","yes","Aljfara_non_displaced",0.0208333333333333,NA,-0.00789425338074347,0.0495609200474101,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"171","request_1","strata.names","no","Aljfara_returnee",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"172","request_1","strata.names","no","Aljufra_idp",0.376623376623377,NA,0.267661304996075,0.485585448250678,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"173","request_1","strata.names","yes","Aljufra_idp",0.623376623376623,NA,0.514414551749322,0.732338695003924,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"174","request_1","strata.names","no","Aljufra_non_displaced",0.271929824561403,NA,0.189870285090801,0.353989364032006,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"175","request_1","strata.names","yes","Aljufra_non_displaced",0.728070175438596,NA,0.646010635967994,0.810129714909199,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"176","request_1","strata.names","no","Alkufra_idp",0.951456310679612,NA,0.909739222757035,0.993173398602188,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"177","request_1","strata.names","yes","Alkufra_idp",0.0485436893203884,NA,0.00682660139781168,0.090260777242965,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"178","request_1","strata.names","no","Alkufra_non_displaced",0.991228070175439,NA,0.974031239941566,1.00842490040931,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"179","request_1","strata.names","yes","Alkufra_non_displaced",0.0087719298245614,NA,-0.00842490040931162,0.0259687600584344,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"180","request_1","strata.names","no","Alkufra_returnee",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"181","request_1","strata.names","no","Azzawya_idp",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"182","request_1","strata.names","no","Azzawya_non_displaced",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"183","request_1","strata.names","no","Azzawya_returnee",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"184","request_1","strata.names","no","Benghazi_idp",0.956140350877193,NA,0.918373790458682,0.993906911295704,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"185","request_1","strata.names","yes","Benghazi_idp",0.043859649122807,NA,0.00609308870429554,0.0816262095413185,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"186","request_1","strata.names","no","Benghazi_non_displaced",0.921052631578947,NA,0.871321872704701,0.970783390453194,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"187","request_1","strata.names","yes","Benghazi_non_displaced",0.0789473684210526,NA,0.0292166095468062,0.128678127295299,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"188","request_1","strata.names","no","Benghazi_returnee",0.932773109243697,NA,0.887580046648381,0.977966171839014,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"189","request_1","strata.names","yes","Benghazi_returnee",0.0672268907563025,NA,0.0220338281609857,0.112419953351619,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"190","request_1","strata.names","no","Derna_idp",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"191","request_1","strata.names","no","Derna_non_displaced",0.990384615384615,NA,0.971534243782101,1.00923498698713,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"192","request_1","strata.names","yes","Derna_non_displaced",0.00961538461538461,NA,-0.00923498698713003,0.0284657562178993,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"193","request_1","strata.names","no","Derna_returnee",0.962616822429906,NA,0.926495374309972,0.998738270549841,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"194","request_1","strata.names","yes","Derna_returnee",0.0373831775700935,NA,0.00126172945015852,0.0735046256900284,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"195","request_1","strata.names","no","Ejdabia_idp",0.954954954954955,NA,0.916187091360206,0.993722818549704,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"196","request_1","strata.names","yes","Ejdabia_idp",0.045045045045045,NA,0.0062771814502958,0.0838129086397943,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"197","request_1","strata.names","no","Ejdabia_non_displaced",0.965217391304348,NA,0.931574409993658,0.998860372615037,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"198","request_1","strata.names","yes","Ejdabia_non_displaced",0.0347826086956522,NA,0.00113962738496248,0.0684255900063419,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"199","request_1","strata.names","no","Ejdabia_returnee",0.983333333333333,NA,0.950659355888975,1.01600731077769,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"200","request_1","strata.names","yes","Ejdabia_returnee",0.0166666666666667,NA,-0.016007310777692,0.0493406441110254,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"201","request_1","strata.names","no","Ghat_idp",0.636363636363636,NA,0.546034816380507,0.726692456346766,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"202","request_1","strata.names","yes","Ghat_idp",0.363636363636364,NA,0.273307543653234,0.453965183619493,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"203","request_1","strata.names","no","Ghat_non_displaced",0.754545454545455,NA,0.67373486978194,0.83535603930897,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"204","request_1","strata.names","yes","Ghat_non_displaced",0.245454545454545,NA,0.16464396069103,0.32626513021806,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"205","request_1","strata.names","no","Ghat_returnee",0.776315789473684,NA,0.681983690535477,0.870647888411892,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"206","request_1","strata.names","yes","Ghat_returnee",0.223684210526316,NA,0.129352111588108,0.318016309464523,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"207","request_1","strata.names","no","Misrata_idp",0.922413793103448,NA,0.873508091978201,0.971319494228695,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"208","request_1","strata.names","yes","Misrata_idp",0.0775862068965517,NA,0.0286805057713046,0.126491908021799,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"209","request_1","strata.names","no","Misrata_non_displaced",0.96551724137931,NA,0.932160366733593,0.998874116025028,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"210","request_1","strata.names","yes","Misrata_non_displaced",0.0344827586206897,NA,0.00112588397497219,0.0678396332664071,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"211","request_1","strata.names","no","Misrata_returnee",0.981651376146789,NA,0.956333820904002,1.00696893138958,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"212","request_1","strata.names","yes","Misrata_returnee",0.018348623853211,NA,-0.00696893138957624,0.0436661790959983,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"213","request_1","strata.names","no","Murzuq_idp",0.96551724137931,NA,0.926944096590547,1.00409038616807,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"214","request_1","strata.names","yes","Murzuq_idp",0.0344827586206897,NA,-0.00409038616807394,0.0730559034094533,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"215","request_1","strata.names","no","Murzuq_non_displaced",0.932038834951456,NA,0.883184783975245,0.980892885927668,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"216","request_1","strata.names","yes","Murzuq_non_displaced",0.0679611650485437,NA,0.0191071140723322,0.116815216024755,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"217","request_1","strata.names","no","Murzuq_returnee",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"218","request_1","strata.names","no","Sebha_idp",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"219","request_1","strata.names","no","Sebha_non_displaced",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"220","request_1","strata.names","no","Sebha_returnee",0.978260869565217,NA,0.94829126695545,1.00823047217498,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"221","request_1","strata.names","yes","Sebha_returnee",0.0217391304347826,NA,-0.00823047217498479,0.05170873304455,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"222","request_1","strata.names","no","Sirt_idp",0.971698113207547,NA,0.939970896118557,1.00342533029654,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"223","request_1","strata.names","yes","Sirt_idp",0.0283018867924528,NA,-0.00342533029653747,0.0600291038814431,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"224","request_1","strata.names","no","Sirt_non_displaced",0.871559633027523,NA,0.808443453894874,0.934675812160172,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"225","request_1","strata.names","yes","Sirt_non_displaced",0.128440366972477,NA,0.0653241878398277,0.191556546105126,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"226","request_1","strata.names","no","Sirt_returnee",0.922413793103448,NA,0.873508091978201,0.971319494228695,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"227","request_1","strata.names","yes","Sirt_returnee",0.0775862068965517,NA,0.0286805057713046,0.126491908021799,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"228","request_1","strata.names","no","Tripoli_idp",0.875,NA,0.808480268791799,0.941519731208201,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"229","request_1","strata.names","yes","Tripoli_idp",0.125,NA,0.0584802687917993,0.191519731208201,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"230","request_1","strata.names","no","Tripoli_non_displaced",0.946428571428571,NA,0.904529702323931,0.988327440533212,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"231","request_1","strata.names","yes","Tripoli_non_displaced",0.0535714285714286,NA,0.0116725594667882,0.0954702976760689,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"232","request_1","strata.names","no","Tripoli_returnee",0.922413793103448,NA,0.873508091978201,0.971319494228695,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"233","request_1","strata.names","yes","Tripoli_returnee",0.0775862068965517,NA,0.0286805057713046,0.126491908021799,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"234","request_1","strata.names","no","Ubari_idp",0.970588235294118,NA,0.937629493710662,1.00354697687757,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"235","request_1","strata.names","yes","Ubari_idp",0.0294117647058824,NA,-0.00354697687757317,0.0623705062893379,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"236","request_1","strata.names","no","Ubari_non_displaced",0.947826086956522,NA,0.906994913308295,0.988657260604749,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"237","request_1","strata.names","yes","Ubari_non_displaced",0.0521739130434783,NA,0.011342739395251,0.0930050866917055,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"238","request_1","strata.names","no","Ubari_returnee",0.815789473684211,NA,0.74429700334667,0.887281944021751,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"239","request_1","strata.names","yes","Ubari_returnee",0.184210526315789,NA,0.112718055978249,0.25570299665333,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"240","request_1","strata.names","no","Wadi Ashshati_idp",0.929411764705882,NA,0.87462396525341,0.984199564158355,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"241","request_1","strata.names","yes","Wadi Ashshati_idp",0.0705882352941176,NA,0.0158004358416455,0.12537603474659,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"242","request_1","strata.names","no","Wadi Ashshati_non_displaced",0.982300884955752,NA,0.957875451038115,1.00672631887339,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"243","request_1","strata.names","yes","Wadi Ashshati_non_displaced",0.0176991150442478,NA,-0.00672631887338904,0.0421245489618846,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"244","request_1","strata.names","no","Wadi Ashshati_returnee",1,NA,1,1,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"245","request_1","strata.names","no","Zwara_idp",0.96078431372549,NA,0.922919534397263,0.998649093053717,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"246","request_1","strata.names","yes","Zwara_idp",0.0392156862745098,NA,0.00135090694628241,0.0770804656027372,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"247","request_1","strata.names","no","Zwara_non_displaced",0.916666666666667,NA,0.864285343698618,0.969047989634715,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"248","request_1","strata.names","yes","Zwara_non_displaced",0.0833333333333333,NA,0.0309520103652852,0.135714656301382,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"249","request_1","strata.names","no","Zwara_returnee",0.981132075471698,NA,0.95510146172507,1.00716268921833,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"250","request_1","strata.names","yes","Zwara_returnee",0.0188679245283019,NA,-0.00716268921832625,0.04489853827493,NA,NA,2.79085512897662e-19,"Pearson's X^2: Rao & Scott adjustment"
"251","request_2","strata.names","no","Al Jabal Al Gharbi_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"252","request_2","strata.names","no","Al Jabal Al Gharbi_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"253","request_2","strata.names","no","Al Jabal Al Gharbi_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"254","request_2","strata.names","no","Aljfara_idp",0.981481481481481,NA,0.95593063147992,1.00703233148304,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"255","request_2","strata.names","yes","Aljfara_idp",0.0185185185185185,NA,-0.0070323314830431,0.0440693685200801,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"256","request_2","strata.names","no","Aljfara_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"257","request_2","strata.names","no","Aljfara_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"258","request_2","strata.names","no","Aljufra_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"259","request_2","strata.names","no","Aljufra_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"260","request_2","strata.names","no","Alkufra_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"261","request_2","strata.names","no","Alkufra_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"262","request_2","strata.names","no","Alkufra_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"263","request_2","strata.names","no","Azzawya_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"264","request_2","strata.names","no","Azzawya_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"265","request_2","strata.names","no","Azzawya_returnee",0.982456140350877,NA,0.948062494852073,1.01684978584968,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"266","request_2","strata.names","yes","Azzawya_returnee",0.0175438596491228,NA,-0.0168497858496819,0.0519375051479275,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"267","request_2","strata.names","no","Benghazi_idp",0.991228070175439,NA,0.974031247426036,1.00842489292484,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"268","request_2","strata.names","yes","Benghazi_idp",0.0087719298245614,NA,-0.00842489292484094,0.0259687525739637,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"269","request_2","strata.names","no","Benghazi_non_displaced",0.991304347826087,NA,0.97425706266581,1.00835163298636,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"270","request_2","strata.names","yes","Benghazi_non_displaced",0.00869565217391304,NA,-0.00835163298636404,0.0257429373341901,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"271","request_2","strata.names","no","Benghazi_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"272","request_2","strata.names","no","Derna_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"273","request_2","strata.names","no","Derna_non_displaced",0.990384615384615,NA,0.971534251986232,1.009234978783,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"274","request_2","strata.names","yes","Derna_non_displaced",0.00961538461538462,NA,-0.00923497878299868,0.0284657480137679,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"275","request_2","strata.names","no","Derna_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"276","request_2","strata.names","no","Ejdabia_idp",0.981981981981982,NA,0.9571184975496,1.00684546641436,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"277","request_2","strata.names","yes","Ejdabia_idp",0.018018018018018,NA,-0.00684546641436421,0.0428815024504002,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"278","request_2","strata.names","no","Ejdabia_non_displaced",0.965217391304348,NA,0.931574424635886,0.99886035797281,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"279","request_2","strata.names","yes","Ejdabia_non_displaced",0.0347826086956522,NA,0.00113964202719036,0.068425575364114,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"280","request_2","strata.names","no","Ejdabia_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"281","request_2","strata.names","no","Ghat_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"282","request_2","strata.names","no","Ghat_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"283","request_2","strata.names","no","Ghat_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"284","request_2","strata.names","no","Misrata_idp",0.974137931034483,NA,0.945121365573869,1.0031544964951,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"285","request_2","strata.names","yes","Misrata_idp",0.0258620689655172,NA,-0.0031544964950964,0.0548786344261309,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"286","request_2","strata.names","no","Misrata_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"287","request_2","strata.names","no","Misrata_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"288","request_2","strata.names","no","Murzuq_idp",0.988505747126437,NA,0.965971979385841,1.01103951486703,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"289","request_2","strata.names","yes","Murzuq_idp",0.0114942528735632,NA,-0.0110395148670329,0.0340280206141593,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"290","request_2","strata.names","no","Murzuq_non_displaced",0.990291262135922,NA,0.971257885500662,1.00932463877118,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"291","request_2","strata.names","yes","Murzuq_non_displaced",0.00970873786407767,NA,-0.00932463877118314,0.0287421144993385,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"292","request_2","strata.names","no","Murzuq_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"293","request_2","strata.names","no","Sebha_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"294","request_2","strata.names","no","Sebha_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"295","request_2","strata.names","no","Sebha_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"296","request_2","strata.names","no","Sirt_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"297","request_2","strata.names","no","Sirt_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"298","request_2","strata.names","no","Sirt_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"299","request_2","strata.names","no","Tripoli_idp",0.989690721649485,NA,0.969480022748125,1.00990142055084,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"300","request_2","strata.names","yes","Tripoli_idp",0.0103092783505155,NA,-0.00990142055084396,0.0305199772518749,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"301","request_2","strata.names","no","Tripoli_non_displaced",0.991071428571428,NA,0.973567519701501,1.00857533744136,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"302","request_2","strata.names","yes","Tripoli_non_displaced",0.00892857142857143,NA,-0.00857533744135592,0.0264324802984988,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"303","request_2","strata.names","no","Tripoli_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"304","request_2","strata.names","no","Ubari_idp",0.990196078431373,NA,0.970976100064394,1.00941605679835,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"305","request_2","strata.names","yes","Ubari_idp",0.00980392156862745,NA,-0.00941605679835161,0.0290238999356065,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"306","request_2","strata.names","no","Ubari_non_displaced",0.991304347826087,NA,0.97425706266581,1.00835163298636,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"307","request_2","strata.names","yes","Ubari_non_displaced",0.00869565217391304,NA,-0.00835163298636406,0.0257429373341901,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"308","request_2","strata.names","no","Ubari_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"309","request_2","strata.names","no","Wadi Ashshati_idp",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"310","request_2","strata.names","no","Wadi Ashshati_non_displaced",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"311","request_2","strata.names","no","Wadi Ashshati_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"312","request_2","strata.names","no","Zwara_idp",0.990196078431373,NA,0.970976100064393,1.00941605679835,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"313","request_2","strata.names","yes","Zwara_idp",0.00980392156862745,NA,-0.00941605679835161,0.0290238999356065,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"314","request_2","strata.names","no","Zwara_non_displaced",0.990825688073394,NA,0.972840020243744,1.00881135590304,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"315","request_2","strata.names","yes","Zwara_non_displaced",0.0091743119266055,NA,-0.00881135590304462,0.0271599797562556,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"316","request_2","strata.names","no","Zwara_returnee",1,NA,1,1,NA,NA,0.103717282022442,"Pearson's X^2: Rao & Scott adjustment"
"317","request_3","strata.names","no","Al Jabal Al Gharbi_idp",0.542056074766355,NA,0.447186112192493,0.636926037340217,NA,NA,1.16865481914e-40,"Pearson's X^2: Rao & Scott adjustment"
"318","request_3","strata.names","yes","Al Jabal Al Gharbi_idp",0.457943925233645,NA,0.363073962659783,0.552813887807507,NA,NA,1.16865481914e-40,"Pearson's X^2: Rao & Scott adjustment"
"319","request_3","strata.names","no","Al Jabal Al Gharbi_non_displaced",0.4375,NA,0.345191391249586,0.529808608750414,NA,NA,1.16865481914e-40,"Pearson's X^2: Rao & Scott adjustment"
