,dependent.var,independent.var,dependent.var.value,independent.var.value,numbers,se,min,max,repeat.var,repeat.var.value,p.value
228,fcs_index4,NA,1,NA,57% (55%-60%),NA,0.55087165,0.597510596,NA,NA,NA
229,fcs_index4,NA,2,NA,43% (40%-45%),NA,0.402489404,0.44912835,NA,NA,NA
230,health_index1,NA,1,NA,76% (74%-78%),NA,0.73704321,0.776630505,NA,NA,NA
231,health_index1,NA,2,NA,4% (3%-5%),NA,0.028613413,0.04694407,NA,NA,NA
232,health_index1,NA,3,NA,18% (16%-20%),NA,0.162082143,0.196929383,NA,NA,NA
233,health_index1,NA,4,NA,3% (2%-3%),NA,0.01806596,0.033691316,NA,NA,NA
234,health_index1,NA,1,NA,76% (74%-78%),NA,0.73704321,0.776630505,NA,NA,NA
235,health_index1,NA,2,NA,4% (3%-5%),NA,0.028613413,0.04694407,NA,NA,NA
236,health_index1,NA,3,NA,18% (16%-20%),NA,0.162082143,0.196929383,NA,NA,NA
237,health_index1,NA,4,NA,3% (2%-3%),NA,0.01806596,0.033691316,NA,NA,NA
238,health_index1,NA,1,NA,76% (74%-78%),NA,0.73704321,0.776630505,NA,NA,NA
239,health_index1,NA,2,NA,4% (3%-5%),NA,0.028613413,0.04694407,NA,NA,NA
240,health_index1,NA,3,NA,18% (16%-20%),NA,0.162082143,0.196929383,NA,NA,NA
241,health_index1,NA,4,NA,3% (2%-3%),NA,0.01806596,0.033691316,NA,NA,NA
242,health_index1,NA,1,NA,76% (74%-78%),NA,0.73704321,0.776630505,NA,NA,NA
243,health_index1,NA,2,NA,4% (3%-5%),NA,0.028613413,0.04694407,NA,NA,NA
244,health_index1,NA,3,NA,18% (16%-20%),NA,0.162082143,0.196929383,NA,NA,NA
245,health_index1,NA,4,NA,3% (2%-3%),NA,0.01806596,0.033691316,NA,NA,NA
246,wash_index1,NA,1,NA,92% (91%-93%),NA,0.905483847,0.930863935,NA,NA,NA
247,wash_index1,NA,2,NA,7% (6%-8%),NA,0.059451846,0.081994627,NA,NA,NA
248,wash_index1,NA,3,NA,1% (0%-2%),NA,0.004573684,0.017629136,NA,NA,NA
249,wash_index1,NA,4,NA,0%,NA,-1.40E-06,4.33E-06,NA,NA,NA
250,wash_index1,NA,1,NA,92% (91%-93%),NA,0.905483847,0.930863935,NA,NA,NA
251,wash_index1,NA,2,NA,7% (6%-8%),NA,0.059451846,0.081994627,NA,NA,NA
252,wash_index1,NA,3,NA,1% (0%-2%),NA,0.004573684,0.017629136,NA,NA,NA
253,wash_index1,NA,4,NA,0%,NA,-1.40E-06,4.33E-06,NA,NA,NA
254,wash_index1,NA,1,NA,92% (91%-93%),NA,0.905483847,0.930863935,NA,NA,NA
255,wash_index1,NA,2,NA,7% (6%-8%),NA,0.059451846,0.081994627,NA,NA,NA
256,wash_index1,NA,3,NA,1% (0%-2%),NA,0.004573684,0.017629136,NA,NA,NA
257,wash_index1,NA,4,NA,0%,NA,-1.40E-06,4.33E-06,NA,NA,NA
258,wash_index1,NA,1,NA,92% (91%-93%),NA,0.905483847,0.930863935,NA,NA,NA
259,wash_index1,NA,2,NA,7% (6%-8%),NA,0.059451846,0.081994627,NA,NA,NA
260,wash_index1,NA,3,NA,1% (0%-2%),NA,0.004573684,0.017629136,NA,NA,NA
261,wash_index1,NA,4,NA,0%,NA,-1.40E-06,4.33E-06,NA,NA,NA
262,wash_index2,NA,1,NA,71% (69%-74%),NA,0.69085858,0.737824155,NA,NA,NA
263,wash_index2,NA,3,NA,29% (26%-31%),NA,0.262175845,0.30914142,NA,NA,NA
264,wash_index2,NA,1,NA,71% (69%-74%),NA,0.69085858,0.737824155,NA,NA,NA
265,wash_index2,NA,3,NA,29% (26%-31%),NA,0.262175845,0.30914142,NA,NA,NA
266,wash_index3,NA,1,NA,99% (99%-100%),NA,0.991039356,0.998903278,NA,NA,NA
267,wash_index3,NA,2,NA,0% (0%-1%),NA,0.000945873,0.008803186,NA,NA,NA
268,wash_index3,NA,3,NA,0%,NA,-1.36E-05,0.000321939,NA,NA,NA
269,wash_index3,NA,1,NA,99% (99%-100%),NA,0.991039356,0.998903278,NA,NA,NA
270,wash_index3,NA,2,NA,0% (0%-1%),NA,0.000945873,0.008803186,NA,NA,NA
271,wash_index3,NA,3,NA,0%,NA,-1.36E-05,0.000321939,NA,NA,NA
